,"Date of
Purchase",Name of the Purchaser,"Bond
Number",Denominations,Name of the Political Party
15096,06-10-2023,HALDIA ENERGY LIMITED,16400,10000000,ALL INDIA TRINAMOOL CONGRESS
15097,06-10-2023,HALDIA ENERGY LIMITED,16376,10000000,ALL INDIA TRINAMOOL CONGRESS
15098,06-10-2023,HALDIA ENERGY LIMITED,12895,10000000,ALL INDIA TRINAMOOL CONGRESS
15099,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,16356,10000000,ALL INDIA TRINAMOOL CONGRESS
15100,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,16358,10000000,ALL INDIA TRINAMOOL CONGRESS
15101,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,29674,100000,ALL INDIA TRINAMOOL CONGRESS
15102,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,29678,100000,ALL INDIA TRINAMOOL CONGRESS
15103,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,29672,100000,ALL INDIA TRINAMOOL CONGRESS
15104,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,29668,100000,ALL INDIA TRINAMOOL CONGRESS
15105,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,29676,100000,ALL INDIA TRINAMOOL CONGRESS
15106,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,29666,100000,ALL INDIA TRINAMOOL CONGRESS
15107,06-10-2023,HIMALAYAN ENDEAVOUR PVT LTD,29670,100000,ALL INDIA TRINAMOOL CONGRESS
15108,06-10-2023,JINDAL STEEL AND POWER LIMITED,14029,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15109,06-10-2023,JINDAL STEEL AND POWER LIMITED,14023,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15110,06-10-2023,JINDAL STEEL AND POWER LIMITED,14039,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15111,06-10-2023,JINDAL STEEL AND POWER LIMITED,14035,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15112,06-10-2023,JINDAL STEEL AND POWER LIMITED,14033,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15113,06-10-2023,JINDAL STEEL AND POWER LIMITED,14021,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15114,06-10-2023,JINDAL STEEL AND POWER LIMITED,14025,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15115,06-10-2023,JINDAL STEEL AND POWER LIMITED,14027,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15116,06-10-2023,JINDAL STEEL AND POWER LIMITED,14031,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15117,06-10-2023,JINDAL STEEL AND POWER LIMITED,14037,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15118,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15292,1000000,ALL INDIA TRINAMOOL CONGRESS
15119,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15290,1000000,ALL INDIA TRINAMOOL CONGRESS
15120,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15296,1000000,ALL INDIA TRINAMOOL CONGRESS
15121,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15298,1000000,ALL INDIA TRINAMOOL CONGRESS
15122,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15284,1000000,ALL INDIA TRINAMOOL CONGRESS
15123,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15286,1000000,ALL INDIA TRINAMOOL CONGRESS
15124,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15288,1000000,ALL INDIA TRINAMOOL CONGRESS
15125,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15282,1000000,ALL INDIA TRINAMOOL CONGRESS
15126,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15294,1000000,ALL INDIA TRINAMOOL CONGRESS
15127,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15559,1000000,ALL INDIA TRINAMOOL CONGRESS
15128,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15557,1000000,ALL INDIA TRINAMOOL CONGRESS
15129,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15555,1000000,ALL INDIA TRINAMOOL CONGRESS
15130,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15553,1000000,ALL INDIA TRINAMOOL CONGRESS
15131,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15299,1000000,ALL INDIA TRINAMOOL CONGRESS
15132,06-10-2023,M/S. RAMESH AGARWAL C S BOTTLING PL,15551,1000000,ALL INDIA TRINAMOOL CONGRESS
15133,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15565,1000000,ALL INDIA TRINAMOOL CONGRESS
15134,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15571,1000000,ALL INDIA TRINAMOOL CONGRESS
15135,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15563,1000000,ALL INDIA TRINAMOOL CONGRESS
15136,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15575,1000000,ALL INDIA TRINAMOOL CONGRESS
15137,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15569,1000000,ALL INDIA TRINAMOOL CONGRESS
15138,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15561,1000000,ALL INDIA TRINAMOOL CONGRESS
15139,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15567,1000000,ALL INDIA TRINAMOOL CONGRESS
15140,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,15573,1000000,ALL INDIA TRINAMOOL CONGRESS
15141,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,29686,100000,ALL INDIA TRINAMOOL CONGRESS
15142,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,29680,100000,ALL INDIA TRINAMOOL CONGRESS
15143,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,29682,100000,ALL INDIA TRINAMOOL CONGRESS
15144,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,29684,100000,ALL INDIA TRINAMOOL CONGRESS
15145,06-10-2023,MONALISA BOTTLING INDUSTRIES PVT LTD,29688,100000,ALL INDIA TRINAMOOL CONGRESS
15146,06-10-2023,RAJESH MANNALAL AGRAWAL,15596,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15147,06-10-2023,SMRITI AGRAWAL,15600,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15148,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,6072,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15149,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,5902,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15150,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,3700,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15151,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,6074,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15152,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,6070,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15153,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,9480,1000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15154,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,9476,1000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15155,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,9478,1000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15156,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,9484,1000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15157,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,9482,1000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15158,06-10-2023,THE SANDUR MANGANESE &AMP;AMP; IRON ORES LI,9486,1000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15159,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,16360,10000000,ALL INDIA TRINAMOOL CONGRESS
15160,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,16366,10000000,ALL INDIA TRINAMOOL CONGRESS
15161,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,16368,10000000,ALL INDIA TRINAMOOL CONGRESS
15162,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,16364,10000000,ALL INDIA TRINAMOOL CONGRESS
15163,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,16362,10000000,ALL INDIA TRINAMOOL CONGRESS
15164,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15554,1000000,ALL INDIA TRINAMOOL CONGRESS
15165,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15556,1000000,ALL INDIA TRINAMOOL CONGRESS
15166,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15582,1000000,ALL INDIA TRINAMOOL CONGRESS
15167,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15578,1000000,ALL INDIA TRINAMOOL CONGRESS
15168,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15576,1000000,ALL INDIA TRINAMOOL CONGRESS
15169,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15574,1000000,ALL INDIA TRINAMOOL CONGRESS
15170,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15588,1000000,ALL INDIA TRINAMOOL CONGRESS
15171,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15584,1000000,ALL INDIA TRINAMOOL CONGRESS
15172,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15566,1000000,ALL INDIA TRINAMOOL CONGRESS
15173,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15586,1000000,ALL INDIA TRINAMOOL CONGRESS
15174,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15580,1000000,ALL INDIA TRINAMOOL CONGRESS
15175,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15552,1000000,ALL INDIA TRINAMOOL CONGRESS
15176,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15564,1000000,ALL INDIA TRINAMOOL CONGRESS
15177,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15562,1000000,ALL INDIA TRINAMOOL CONGRESS
15178,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15560,1000000,ALL INDIA TRINAMOOL CONGRESS
15179,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15572,1000000,ALL INDIA TRINAMOOL CONGRESS
15180,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15590,1000000,ALL INDIA TRINAMOOL CONGRESS
15181,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15568,1000000,ALL INDIA TRINAMOOL CONGRESS
15182,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15558,1000000,ALL INDIA TRINAMOOL CONGRESS
15183,06-10-2023,TRANSWAYS EXIM PRIVATE LIMITED,15570,1000000,ALL INDIA TRINAMOOL CONGRESS
15184,06-10-2023,TRIDENT LIMITED,539,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15185,06-10-2023,TRIDENT LIMITED,541,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15186,06-10-2023,TRIDENT LIMITED,533,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15187,06-10-2023,TRIDENT LIMITED,536,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15188,06-10-2023,TRIDENT LIMITED,544,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15189,06-10-2023,VEDANTA LIMITED,14051,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
15190,06-10-2023,VEDANTA LIMITED,14077,10000000,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE"
